City,Date,co,dew,humidity,no2,o3,pm10,pm25,so2
Kolkata,2019-04-15 00:00:00,4.7,27.0,81.5,8.3,8.1,55.0,99.0,2.5
Kolkata,2019-04-16 00:00:00,5.1,27.0,73.8,8.0,9.3,62.0,107.0,2.3
Kolkata,2019-04-17 00:00:00,6.1,23.0,58.0,13.8,14.5,76.0,152.0,4.0
Kolkata,2019-04-18 00:00:00,5.8,20.5,49.0,17.2,13.4,106.0,160.0,9.6
Kolkata,2019-04-19 00:00:00,6.3,20.0,56.2,18.7,16.3,99.0,154.0,8.2
Kolkata,2019-04-20 00:00:00,5.8,18.5,55.0,15.8,18.7,71.0,123.0,9.1
Kolkata,2019-04-21 00:00:00,4.7,23.0,73.0,8.3,15.0,59.0,107.0,2.7
Kolkata,2019-04-22 00:00:00,5.6,21.0,67.6,15.9,13.2,64.0,132.0,5.7
Kolkata,2019-04-23 00:00:00,4.7,23.0,60.9,12.9,14.3,57.0,102.0,4.5
Kolkata,2019-04-24 00:00:00,4.1,24.0,65.5,13.3,10.3,58.0,94.0,3.4
Kolkata,2019-04-25 00:00:00,4.3,25.0,73.6,11.0,7.8,51.0,87.0,1.9
Kolkata,2019-04-26 00:00:00,4.6,26.0,69.7,11.2,10.0,60.0,104.0,1.5
Kolkata,2019-04-27 00:00:00,4.9,27.0,75.5,10.1,12.4,62.0,117.0,3.1
Kolkata,2019-04-28 00:00:00,3.8,28.0,76.0,8.3,5.9,61.0,92.0,1.2
Kolkata,2019-04-29 00:00:00,3.7,27.0,75.1,7.8,4.5,55.0,79.0,1.2
Kolkata,2019-04-30 00:00:00,4.2,25.0,69.4,9.2,5.5,44.0,67.0,1.5
